GEO_COD,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON
11063906006,15,7,4,0,4,2,3,1,0,1,1,6,4,5
11063906007,23,12,6,3,10,1,4,1,0,0,1,6,9,13
11063906008,71,31,17,6,23,8,14,8,0,4,4,18,18,34
11063906101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063906102,260,142,89,4,24,13,41,46,2,110,8,114,93,114
11063906103,149,99,36,1,11,9,39,23,0,58,6,57,43,76
11063906201,167,101,37,4,23,10,16,29,3,63,6,78,43,55
11063906202,250,135,89,3,34,20,33,48,1,88,9,97,93,118
11064000101,43,23,9,0,10,3,3,2,0,17,0,18,14,16
11064000102,5,4,0,0,1,0,1,0,0,1,0,4,0,0
11064000103,33,20,4,0,5,0,4,5,0,12,0,17,4,10
11064000104,420,213,110,1,26,21,51,52,3,222,9,162,96,178
11064000201,63,37,15,3,12,2,12,16,1,11,4,32,14,20
11064000202,177,113,38,8,49,8,26,26,0,38,6,78,51,67
11064000203,29,14,8,0,3,2,2,5,0,11,1,11,8,10
11064000204,33,11,19,2,10,4,5,5,0,3,1,9,17,20
11064000205,49,28,6,1,3,5,10,6,0,19,0,22,7,17
11064000206,33,20,8,0,4,2,6,8,0,10,5,12,9,12
11064000207,113,59,39,2,30,14,19,12,2,18,0,41,44,58
11064000208,47,30,12,3,15,2,4,5,2,12,1,21,15,20
11064000209,33,18,7,0,5,2,10,5,0,7,0,13,6,14
11064000210,58,37,7,1,9,4,4,10,0,22,0,29,11,16
11064000301,26,17,1,0,3,5,5,3,0,9,0,15,3,5
11064000302,35,20,10,1,3,2,5,8,0,11,0,15,12,16
11064000303,26,15,4,0,4,2,4,5,0,6,1,9,6,9
11064000304,32,20,2,1,2,0,2,8,0,9,1,15,4,6
11064000305,10,8,2,0,0,0,1,5,1,3,0,3,4,7
11064000306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064000307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064000308,361,194,93,0,28,21,29,57,3,185,7,161,76,135
11064000401,29,11,17,1,2,5,3,3,0,13,1,10,15,18
11064000402,45,28,7,0,7,5,9,7,0,10,1,24,10,10
11064000403,44,20,12,0,5,5,10,4,1,11,1,15,12,17
11064000404,61,37,9,0,11,5,8,10,1,18,2,29,10,17
11064000405,40,25,5,0,5,2,6,10,0,11,1,18,5,13
11064000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064000407,28,17,1,0,4,2,2,5,1,9,1,13,1,5
11064000408,17,10,1,0,1,2,1,5,1,4,0,7,2,6
11064000409,34,24,7,2,8,4,4,5,0,8,1,16,8,14
11064000410,73,53,6,2,16,4,7,14,0,21,3,44,9,14
11064000411,69,53,7,3,12,2,17,17,2,9,2,41,7,17
11064000412,380,235,22,1,21,27,28,53,2,184,7,187,23,82
11064000501,36,24,9,1,15,2,6,5,0,3,1,15,13,20
11064000502,198,89,71,1,18,12,14,32,3,94,3,81,57,81
11064000503,323,166,96,2,18,12,33,39,1,178,4,137,87,131
11064000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064000602,29,21,0,0,2,2,3,4,0,16,0,18,1,6
11064000603,14,10,2,0,3,0,2,5,1,3,1,6,2,6
11064000604,13,7,6,1,1,1,1,5,0,4,1,7,3,5
11064000605,57,26,26,1,11,2,5,13,0,18,3,11,25,38
11064000606,119,80,17,0,5,4,16,30,3,52,4,54,20,43
11064000607,63,40,10,1,5,1,4,12,0,29,0,33,8,18
11064000608,28,21,3,0,2,3,3,3,0,14,3,6,8,14
11064000609,99,60,15,1,4,8,8,18,0,50,5,49,14,27
11064000610,28,15,4,0,1,3,4,3,0,13,0,14,1,8
11064000611,103,69,15,0,3,2,8,17,2,58,0,52,17,35
11064000612,50,28,10,1,1,3,4,3,0,32,2,20,13,19
11064000701,248,144,29,3,11,13,22,26,1,123,4,131,22,54
11064000702,12,7,4,1,4,0,2,3,0,2,0,4,3,7
11064000703,89,45,35,0,9,4,16,14,0,40,5,36,34,41
11064000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064000802,267,175,11,2,12,11,7,20,2,152,8,146,20,38
11064000803,181,111,14,0,6,16,15,17,2,101,3,89,18,52
11064000804,210,141,14,1,18,13,18,32,0,101,4,109,20,51
11064000805,64,42,13,1,2,2,8,8,0,40,3,29,12,26
11064000901,72,28,24,0,9,4,6,10,2,27,3,21,21,29
11064000902,100,47,32,1,9,8,12,18,0,38,4,32,28,45
11064000903,72,37,21,0,4,4,5,10,1,41,2,32,17,27
11064000904,94,53,5,0,1,3,4,16,0,38,4,46,4,12
11064000905,102,50,36,2,15,10,16,9,1,39,1,41,34,47
11064000906,63,28,24,0,4,7,9,8,0,34,3,22,19,32
11064000907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064000908,53,22,26,0,6,2,5,15,0,23,2,17,25,32
11064000909,63,27,13,0,3,9,8,9,1,25,1,23,8,22
11064000910,57,21,31,0,5,2,6,10,0,30,6,16,26,32
11064001001,84,58,20,0,5,9,8,22,1,37,4,32,28,43
11064001002,216,115,58,0,22,8,29,37,1,99,8,89,51,83
11064001003,109,66,8,0,6,3,7,8,0,64,1,54,12,24
11064001004,82,34,43,0,6,9,12,22,0,29,1,25,42,51
11064001005,84,43,22,0,9,2,7,13,1,42,0,39,19,29
11064001006,81,51,4,0,7,1,4,13,0,42,1,41,3,17
11064001007,56,31,13,0,6,5,6,17,2,19,3,26,10,19
11064001101,35,22,7,0,5,2,5,7,0,14,1,16,3,14
11064001102,29,16,8,0,3,0,2,8,0,12,1,9,6,14
11064001103,75,45,16,0,7,3,10,9,0,38,1,34,17,28
11064001104,76,44,13,1,6,7,5,23,0,26,1,29,12,29
11064001105,35,19,14,0,3,0,2,2,1,24,0,17,12,16
11064001106,66,37,21,0,5,3,7,12,1,33,1,25,29,32
11064001107,69,31,26,1,5,7,10,13,1,30,0,31,19,30
11064001108,20,12,7,0,0,1,1,4,1,13,0,10,6,10
11064001109,17,9,4,0,1,3,1,3,0,8,2,6,2,6
11064001110,32,18,14,1,6,0,1,5,0,18,1,10,13,21
11064001111,93,43,24,0,7,4,6,16,0,48,4,31,19,39
11064001112,31,17,7,0,4,2,1,5,1,17,1,12,6,12
11064001113,19,11,8,0,2,2,1,2,0,12,0,6,5,13
11064001114,20,12,5,0,1,0,4,3,1,9,0,8,5,9
11064001115,9,6,3,0,2,0,0,4,0,3,0,2,3,7
11064001116,17,6,9,0,2,2,1,2,0,8,0,10,4,5
11064001201,139,75,47,3,24,8,32,17,3,39,8,51,53,62
11064001202,134,51,66,4,33,10,13,14,1,37,2,36,69,83
11064001203,200,107,75,1,28,12,31,46,3,68,8,74,80,102
11064001204,190,86,69,0,23,8,22,36,2,78,5,74,59,82
11064001301,60,30,27,0,10,3,7,7,2,27,1,23,24,34
11064001302,84,38,29,0,5,5,7,13,0,46,1,31,26,38
11064001303,77,37,29,1,7,5,9,16,1,31,3,34,17,31
11064001304,84,37,35,0,7,6,9,11,2,42,1,29,28,46
11064001305,87,39,35,0,14,2,8,15,0,37,4,29,28,40
11064001306,5,2,3,0,0,0,1,1,0,3,0,3,1,2
11064001307,83,34,34,1,7,8,16,14,3,27,3,19,30,49
11064001308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064001309,122,78,0,0,6,16,9,13,0,60,1,58,0,25
11064001310,47,24,17,0,6,5,3,8,2,18,0,11,18,34
11064100101,116,100,3,0,2,2,3,20,2,73,1,92,2,9
11064100102,47,28,11,0,5,4,11,7,0,15,1,20,14,19
11064100103,158,139,3,0,4,4,8,20,6,104,8,122,4,11
11064100104,60,36,20,1,11,7,7,13,2,17,3,22,25,32
11064100105,161,88,54,2,30,10,28,32,6,35,8,67,58,71
11064100201,399,198,158,8,100,37,71,75,5,63,16,146,151,205
11064100301,550,293,200,16,123,53,84,91,6,127,19,196,207,280
11064100401,350,196,114,10,62,18,50,71,1,119,13,144,123,168
11064100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064100503,254,149,54,13,94,43,36,24,0,6,22,77,67,117
11064100504,567,320,89,35,191,93,78,34,1,3,70,133,106,214
11064100601,395,223,116,13,85,40,60,70,2,82,26,151,119,173
11064100602,166,90,47,8,51,20,27,25,0,16,11,64,51,68
11064100701,193,115,55,7,48,21,32,43,2,24,15,81,62,81
11064100702,218,132,55,4,47,16,45,44,0,30,13,104,54,78
11064100801,476,263,135,6,82,45,73,89,3,124,16,200,134,197
11064100802,63,33,25,0,18,4,11,11,2,11,3,26,24,32
11064100901,237,130,71,6,68,22,31,41,1,34,12,96,70,102
11064100902,279,185,62,6,64,33,49,53,4,38,23,124,75,107
11064101001,35,21,9,1,7,4,9,6,1,2,4,10,9,16
11064101002,203,113,72,6,55,21,29,31,3,36,9,79,78,99
11064101101,272,157,87,4,62,22,48,44,2,69,14,115,90,121
11064101201,607,356,150,17,142,71,91,97,9,119,29,243,158,256
11064101301,169,100,48,8,47,18,30,30,1,21,10,63,57,82
11064101302,204,109,62,3,56,30,30,36,3,26,11,70,69,98
11064101303,61,33,21,3,21,8,16,6,0,5,4,22,22,32
11064101401,520,289,157,21,122,54,85,89,10,72,32,209,161,215
11064101501,154,129,19,5,39,31,33,24,3,8,74,16,24,57
11064101502,173,104,46,4,44,16,26,30,6,21,4,80,51,68
11064101503,51,32,11,1,15,3,6,9,1,9,4,28,9,12
11064101504,147,95,28,4,16,15,21,27,0,42,6,68,31,51
11064101601,845,458,277,18,180,68,151,143,5,201,38,329,291,396
11064101701,298,178,96,7,73,29,47,48,8,63,15,137,106,128
11064101801,302,192,74,6,67,39,40,61,3,57,17,147,87,109
11064101802,131,82,32,2,36,6,24,20,5,19,4,58,42,55
11064101901,133,81,17,13,36,21,22,12,1,2,17,40,17,47
11064101902,258,136,80,24,99,29,40,20,0,3,18,66,98,135
11064101903,254,163,59,18,103,32,40,23,0,9,18,94,82,121
11064102001,511,295,156,14,120,46,79,92,4,87,25,214,170,218
11064102101,682,422,116,34,200,99,119,87,5,36,43,270,140,260
11064102201,374,216,116,7,105,21,62,56,2,78,14,167,125,153
11064102301,365,224,89,3,87,36,51,59,5,72,14,168,102,142
11064102401,316,197,84,6,80,23,41,61,8,64,21,146,89,116
11064102501,633,358,196,20,155,48,93,103,9,135,30,245,213,282
11064102601,414,225,114,13,100,33,59,68,1,92,13,180,111,161
11064102701,637,380,144,23,104,60,97,107,6,164,16,280,166,248
11064102801,6,2,4,2,2,0,0,0,0,1,0,2,4,4
11064102802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064102803,301,177,82,2,49,24,62,59,5,71,9,143,81,119
11064102804,96,47,36,0,21,14,22,15,0,14,8,27,42,51
11064102805,103,37,63,6,34,6,10,15,1,25,4,25,64,71
11064102901,433,299,83,15,150,54,91,67,3,24,21,192,119,184
11064102902,252,147,42,19,90,35,42,19,0,2,20,88,51,91
11064102903,96,46,30,6,26,10,11,11,0,10,6,31,28,38
11064103001,330,222,70,5,34,17,56,73,6,115,16,144,103,146
11064103002,64,33,17,0,9,12,8,11,1,17,5,23,15,28
11064103003,68,19,45,5,27,11,11,10,0,3,3,8,45,56
11064200101,48,26,16,3,20,5,8,3,0,2,2,19,16,21
11064200102,56,37,10,1,17,8,11,9,1,3,5,26,12,19
11064200103,7,4,1,0,2,2,1,0,0,0,0,3,1,3
11064200104,17,7,7,0,7,2,3,1,0,1,1,3,9,10
11064200105,29,18,6,1,15,1,2,5,0,2,2,11,7,13
11064200106,4,3,1,1,2,0,0,0,0,1,0,2,2,2
11064200107,24,13,5,1,11,3,2,2,0,1,2,6,7,12
11064200108,45,25,8,2,14,8,6,5,0,5,2,21,7,14
11064200109,106,77,14,5,39,19,14,13,0,4,6,57,19,32
11064200201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064200202,290,143,117,8,67,26,47,47,1,71,13,116,113,135
11064200203,181,110,54,2,31,11,22,30,4,67,8,85,53,72
11064200301,44,28,7,1,11,6,9,2,2,2,4,19,8,13
11064200302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064200303,26,17,4,0,8,2,6,2,1,1,2,5,7,13
11064200304,68,45,8,2,24,6,18,9,0,2,4,28,14,24
11064200305,59,30,16,0,17,7,9,9,1,5,1,23,16,25
11064200306,7,2,5,0,4,0,1,1,0,0,0,1,6,6
11064200307,21,17,3,1,11,5,1,0,0,1,0,9,9,11
11064200308,138,101,16,2,39,16,28,25,3,11,9,69,24,44
11064200309,141,101,15,1,28,13,26,20,3,34,8,71,19,41
11064200310,240,117,64,0,25,17,25,25,2,116,4,100,52,86
11064200401,55,17,18,2,12,3,3,7,0,12,2,7,18,28
11064200402,151,48,85,10,51,6,14,23,3,37,2,34,89,102
11064200403,43,16,23,0,4,3,9,8,0,18,1,13,22,26
11064200404,117,60,31,0,6,15,16,21,2,43,4,48,27,42
11064200405,82,26,50,0,28,5,8,9,0,27,1,17,51,61
11064200406,113,53,30,0,18,6,9,18,0,40,2,41,20,45
11064200407,22,5,16,1,10,3,1,0,0,7,0,4,14,17
11064200501,3,3,0,0,2,0,1,0,0,0,0,2,1,1
11064200502,380,208,117,6,50,20,56,59,1,153,12,143,126,179
11064200503,107,43,53,1,12,5,10,17,2,49,0,33,41,62
11064200601,290,253,6,0,12,7,190,76,0,0,11,10,6,225
11064200602,223,85,118,2,24,17,26,49,0,94,8,62,109,136
11064200603,222,117,78,1,35,18,33,46,1,72,9,76,78,119
11064200604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064200701,550,287,187,7,71,50,68,81,3,220,18,224,177,245
11064200801,437,229,127,1,58,25,61,72,6,161,16,180,129,172
11064200802,131,70,39,0,15,8,14,21,0,59,3,50,39,59
11064200901,223,113,86,3,45,16,28,25,2,79,8,84,89,106
11064200902,109,55,41,1,25,11,21,24,2,18,1,34,51,64
11064200903,81,46,34,4,22,1,8,15,2,27,7,30,33,43
11064200904,101,43,52,6,28,17,10,23,0,12,2,29,56,64
11064201001,146,77,48,0,21,9,20,20,2,60,4,53,49,70
11064201002,327,152,107,5,61,25,48,55,2,81,13,110,109,145
11064201003,111,67,28,3,12,8,16,18,0,42,5,49,33,42
11064201101,76,39,21,18,17,3,11,3,0,13,3,16,28,50
11064201102,22,8,9,0,1,2,6,4,0,7,1,6,6,13
11064201103,138,78,47,6,34,4,15,21,2,38,4,61,48,61
11064201104,49,32,8,6,7,2,7,6,0,18,1,20,8,24
11064201105,318,162,106,6,30,27,46,53,3,133,9,126,100,151
11064201201,163,86,48,1,28,10,16,24,0,68,3,66,40,67
11064201202,178,99,50,4,28,16,24,42,1,53,5,83,40,70
11064201203,154,78,52,1,29,8,19,20,1,61,4,62,48,66
11064201301,288,144,95,2,34,17,32,49,2,122,10,102,93,135
11064201302,43,18,23,0,4,2,7,8,1,20,0,19,15,23
11064201303,188,88,75,3,32,15,18,48,4,56,5,59,71,108
11064201304,52,28,23,0,5,2,9,13,0,22,1,18,21,32
11064201401,163,95,51,0,21,10,17,33,1,72,8,56,59,86
11064201402,408,212,137,2,50,30,74,74,0,143,14,168,134,180
11064201501,348,185,97,4,54,23,53,70,2,105,12,143,95,137
11064201502,201,91,72,1,39,16,25,37,3,46,5,66,79,100
11064201601,177,104,43,0,25,14,24,30,1,69,3,77,45,74
11064201602,170,97,52,1,34,8,19,33,2,54,5,70,56,77
11064201603,145,80,49,3,25,12,18,13,0,60,3,63,53,65
11064201701,140,65,57,1,20,5,23,24,2,57,4,49,49,79
11064201702,106,61,26,0,3,8,13,14,0,58,2,46,28,42
11064201703,77,41,30,1,9,2,8,13,0,42,4,31,27,36
11064201704,244,106,81,4,31,16,32,49,0,86,7,81,74,114
11064201801,162,97,44,1,34,16,26,27,2,41,4,59,42,86
11064201802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064201803,178,110,57,0,22,6,20,32,2,84,10,85,61,74
11064201901,32,18,6,0,3,0,1,3,0,18,2,15,6,7
11064201902,68,35,16,0,6,4,7,15,0,29,2,22,11,33
11064201903,133,63,37,0,19,10,16,20,0,53,3,44,35,58
11064201904,9,3,0,0,2,2,1,0,1,2,0,3,0,2
11064201905,193,140,21,0,6,7,12,27,2,115,0,126,20,40
11064201906,47,31,7,0,7,2,3,12,2,14,1,20,8,18
11064202001,128,73,37,0,19,8,20,23,2,44,9,53,37,52
11064202002,317,182,95,3,34,22,36,58,5,132,8,141,93,137
11064202101,475,251,158,6,40,27,62,82,6,211,16,193,143,212
11064202201,562,285,184,1,46,36,65,100,6,252,12,234,158,244
11064300101,200,109,69,2,34,10,26,40,1,74,5,83,72,93
11064300102,175,98,56,1,25,12,19,31,0,75,8,71,59,78
11064300201,420,200,155,4,61,34,60,78,4,136,19,160,146,187
11064300301,696,382,212,4,83,66,112,132,7,240,32,278,204,305
11064300401,271,131,103,4,43,15,44,49,1,87,9,96,94,139
11064300402,190,97,69,2,29,8,21,30,2,83,9,65,77,97
11064300501,74,35,26,0,8,5,6,14,1,33,0,36,23,30
11064300502,251,133,92,4,38,15,25,40,2,106,8,98,96,122
11064300601,189,114,50,2,20,9,18,39,3,81,5,81,62,80
11064300602,260,159,68,3,26,10,31,55,1,115,7,123,71,105
11064300701,253,158,70,1,41,12,42,48,4,89,6,114,71,113
11064300702,245,144,72,6,24,16,24,46,0,110,5,114,79,101
11064300801,600,332,174,1,49,39,78,113,5,252,13,257,164,254
11064300901,194,106,62,1,23,11,30,22,3,87,5,87,58,77
11064300902,265,147,74,2,40,15,29,38,5,100,7,121,75,100
11064301001,337,190,91,3,32,14,44,50,4,150,7,148,89,139
11064301101,530,312,130,4,54,26,60,88,5,239,18,237,131,205
11064301201,256,140,85,1,30,24,32,45,2,104,5,111,83,117
11064301202,246,125,81,2,32,14,35,35,3,109,8,99,69,108
11064301301,433,243,117,3,40,28,55,82,1,177,16,182,118,181
11064301401,436,240,113,0,43,26,50,84,4,185,12,180,106,179
11064301402,2,0,2,0,0,0,0,0,0,2,0,2,0,0
11064301403,36,17,5,0,1,3,3,3,0,18,0,16,4,9
11064301501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064301502,12,5,6,0,3,0,1,5,0,3,0,5,6,7
11064301503,10,7,1,0,0,0,3,2,0,3,2,3,0,3
11064301504,33,19,8,0,6,0,3,3,0,17,0,15,11,13
11064301505,7,3,4,0,0,1,2,0,0,4,0,4,2,3
11064301506,42,28,3,0,1,4,3,5,2,24,3,19,3,10
11064301507,35,19,2,0,2,5,2,7,0,12,0,13,2,11
11064301508,23,12,2,0,1,5,1,2,1,10,0,10,3,6
11064301509,24,12,5,0,0,1,4,4,0,11,0,10,5,9
11064301510,14,6,4,0,1,0,1,2,0,7,0,5,3,5
11064301511,28,14,7,0,5,2,2,5,0,9,0,13,6,8
11064301512,182,118,36,0,14,13,14,38,2,88,8,86,37,66
11064301513,42,25,10,0,6,0,6,6,0,22,3,19,12,17
11064301514,22,15,1,0,1,1,2,4,0,12,2,11,1,6
11064301515,38,28,4,0,3,2,3,4,0,23,1,22,4,9
11064301601,41,18,13,0,5,3,9,6,0,15,1,15,10,17
11064301602,15,4,6,0,4,2,3,2,0,2,1,4,4,7
11064301603,56,31,15,1,8,4,2,6,0,29,1,28,15,17
11064301604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064301605,18,10,1,0,2,0,2,3,0,8,0,8,1,6
11064301606,17,10,3,0,2,4,4,2,0,5,1,6,5,7
11064301607,36,25,4,0,2,1,5,4,1,16,0,19,5,12
11064301608,6,3,3,0,1,0,2,2,0,1,0,3,3,3
11064301609,17,12,2,0,0,1,0,7,0,4,1,9,4,4
11064301610,13,7,6,0,1,0,0,4,1,7,1,4,6,7
11064301611,7,4,3,0,0,0,2,2,0,3,0,3,4,4
11064301612,2,2,0,0,0,0,0,1,0,1,0,1,0,1
11064301613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064301614,5,1,3,0,1,0,2,1,0,1,0,0,4,5
11064301615,14,7,4,1,1,0,2,0,0,7,2,5,2,4
11064301616,8,6,2,0,0,0,2,4,0,2,1,3,4,4
11064301617,40,18,10,1,6,4,6,4,1,16,1,15,11,15
11064301618,23,13,7,0,3,1,1,8,0,8,1,9,7,11
11064301619,73,32,22,1,7,4,10,5,1,33,2,28,19,25
11064301620,8,4,0,0,0,0,0,0,0,4,0,4,0,0
11064301621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064301622,18,13,4,0,1,1,0,5,0,10,0,10,5,7
11064301623,8,7,1,0,0,0,2,3,0,3,1,3,3,4
11064301624,16,9,6,0,0,1,1,5,1,8,0,9,4,5
11064301625,11,2,7,1,7,1,0,0,0,2,0,2,7,7
11064301626,33,17,6,0,1,2,3,1,1,16,0,15,5,9
11064301627,9,5,4,0,2,0,0,1,0,6,0,3,6,6
11064301628,19,9,3,0,1,1,2,3,0,8,0,8,4,5
11064301629,18,12,2,0,1,1,5,5,0,5,0,11,2,4
11064301701,801,431,218,5,94,45,83,140,6,341,30,322,215,320
11064301801,420,234,117,2,33,29,52,75,4,187,7,181,105,179
11064301901,483,274,102,4,42,41,73,90,1,183,10,195,104,194
11064301902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064301903,19,8,11,0,0,0,4,6,0,8,0,5,13,14
11064301904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064301905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064302001,267,147,70,1,26,17,45,45,1,114,4,116,63,118
11064302002,206,118,54,2,11,10,21,42,1,97,6,90,50,83
11064400101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064400102,253,151,69,7,47,18,29,42,4,81,17,109,67,100
11064400103,290,183,43,2,35,23,43,45,4,90,12,134,42,89
11064400201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064400202,170,96,51,5,46,11,17,20,1,49,8,71,51,71
11064400203,347,180,100,1,40,24,63,63,1,124,9,154,83,136
11064400204,161,102,35,2,12,13,26,37,4,55,6,69,48,70
11064400301,315,170,97,9,50,33,35,46,6,105,4,136,95,139
11064400302,216,132,58,8,41,16,33,43,5,52,12,95,64,89
11064400401,413,259,102,5,53,22,41,79,1,173,20,185,107,163
11064400501,466,278,123,14,100,43,61,97,3,101,29,185,123,194
11064400502,194,132,38,6,26,6,37,40,3,60,7,113,39,55
11064400601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064400602,212,137,51,6,42,20,41,41,0,46,13,97,50,80
11064400603,283,160,84,4,55,23,37,57,3,69,15,109,83,121
11064400701,451,269,112,6,52,22,49,81,2,197,15,208,105,171
11064400801,225,136,44,4,16,10,16,35,0,115,7,117,39,61
11064400802,68,44,15,0,10,4,7,12,0,28,0,36,13,22
11064400803,114,76,22,1,7,8,17,12,1,57,7,52,27,43
11064400901,138,75,45,2,31,10,13,25,3,38,9,50,49,64
11064400902,378,217,88,10,58,43,59,57,7,101,14,163,90,142
11064401001,184,114,43,5,40,17,39,25,4,36,11,84,43,66
11064401002,164,107,43,3,34,10,21,33,0,44,9,76,43,66
11064401101,223,117,72,2,36,22,35,49,3,54,8,82,65,106
11064401102,195,124,53,4,44,13,31,32,4,53,11,83,56,88
11064401201,208,118,65,8,42,16,34,36,1,48,7,85,70,94
11064401202,54,32,19,1,17,7,13,3,2,8,0,30,17,22
11064401203,210,133,44,6,37,19,28,44,0,61,7,100,49,78
11064401301,42,23,5,0,4,4,2,2,1,21,2,16,5,11
11064401302,134,67,51,1,38,5,13,14,0,51,2,50,52,68
11064401401,292,170,90,7,42,19,25,36,2,137,8,130,91,129
11064401501,100,55,35,4,15,8,22,17,0,25,5,45,34,41
11064401502,358,206,97,12,54,39,45,66,5,90,12,169,88,132
11064401601,145,89,37,9,35,14,15,17,4,32,9,63,40,55
11064401602,416,248,120,28,78,39,72,68,1,93,22,174,126,179
11064401701,223,144,53,5,26,21,27,43,3,78,8,123,51,73
11064401702,282,167,82,4,67,31,33,38,2,81,17,141,76,99
11064401801,196,128,44,8,39,17,37,36,3,34,16,86,45,78
11064401802,262,166,66,8,52,24,46,48,4,47,25,113,71,97
11064401901,517,321,127,27,88,49,98,93,8,97,34,241,134,186
11064402001,454,280,130,6,78,33,45,84,8,151,24,200,142,189
11064402101,235,137,75,12,41,23,27,39,1,74,11,112,76,96
11064402102,252,140,73,8,40,18,33,55,1,60,6,106,80,109
11064402201,414,244,119,8,69,31,67,82,1,123,12,183,128,183
11064402301,190,137,28,0,10,11,18,22,1,115,1,110,30,58
11064402401,207,141,37,2,26,16,22,31,0,82,8,103,41,69
11064402402,180,121,39,2,23,14,19,40,5,63,3,106,35,59
11064402501,108,78,19,1,19,7,15,18,1,31,4,62,24,33
11064402502,445,264,116,7,73,29,57,76,9,146,20,196,126,174
11064402601,899,521,249,10,154,80,114,159,7,283,47,401,232,351
11064402701,351,221,86,3,66,26,59,75,3,75,19,148,106,155
11064402702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064402703,301,203,54,5,41,24,42,72,9,79,13,161,51,89
11064402801,334,174,119,5,92,30,48,68,3,53,17,132,118,152
11064402802,239,139,72,7,57,12,39,39,3,61,19,106,69,91
11064402901,43,26,15,2,9,2,9,7,1,9,2,20,16,19
11064402902,97,66,7,0,6,2,7,13,1,50,1,54,10,21
11064402903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064403001,663,327,111,4,95,39,77,75,4,194,17,235,113,203
11064403101,172,93,60,1,25,18,14,27,2,71,2,74,61,82
11064403102,230,148,49,6,35,11,27,28,5,92,14,106,55,80
11064403103,229,147,51,6,39,16,42,34,2,67,10,117,54,82
11064403201,424,253,108,7,45,31,46,68,4,170,12,190,113,161
11064403301,102,52,38,3,15,9,13,12,1,42,1,38,42,54
11064403302,245,150,49,1,28,15,29,37,2,103,9,114,56,85
11064403401,328,192,86,3,39,21,41,73,4,125,8,147,91,135
11064403402,124,82,30,7,32,13,18,16,0,28,12,50,38,52
11064403501,381,250,81,7,73,32,64,61,1,94,29,175,83,133
11064403502,80,56,13,4,10,8,12,15,1,24,2,39,12,32
11064403601,235,145,50,6,31,15,26,44,2,77,13,102,53,88
11064403602,113,64,31,2,22,7,14,22,0,36,5,52,28,40
11064403701,230,198,22,12,30,40,37,47,5,43,5,55,20,163
11064403702,217,124,67,3,58,8,31,27,7,62,5,81,76,114
11064403703,66,43,18,5,13,3,4,12,1,24,3,31,20,28
11064403801,373,233,85,3,49,21,42,73,4,135,15,162,94,148
11064403901,258,169,53,9,37,29,47,37,5,66,22,119,55,88
11064403902,106,70,29,1,11,4,24,21,3,38,6,43,37,52
11064403903,191,125,34,9,25,20,27,32,3,57,13,87,38,66
11064500101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064500102,28,19,5,0,10,2,5,2,0,7,0,13,4,12
11064500103,40,22,14,3,10,1,3,5,1,14,1,14,17,23
11064500104,117,63,33,3,26,11,16,9,2,23,7,49,35,45
11064500105,124,68,48,4,41,12,13,12,2,30,7,47,49,63
11064500201,62,43,12,1,19,4,13,8,1,11,5,30,15,21
11064500202,104,61,30,4,30,12,10,16,1,13,4,44,29,44
11064500203,166,98,46,7,47,14,41,23,1,20,6,73,45,71
